coordinates_1
coordinates_1,[  0.16667981  -0.28839866 -15.94314148],[  0.18570123  -0.34295051 -15.95151369],[  0.18903559  -0.35251319 -15.9529813 ],[  0.20900288  -0.40977774 -15.96176983],[  0.28579109  -0.63       -15.99556789],[  0.5970851    0.26276563 -16.13258285],[  0.63         0.29084431 -16.22392013],[  0.23242885   0.63       -17.32716119],[  0.03185399   0.45889577 -17.88374693],[ -0.03947476   0.39804741 -18.08168081],[ -0.05317817   0.38635745 -18.11970713],[ -0.37314939   0.11339987 -19.00761208],[ -0.38685281   0.10170991 -19.0456384 ],[ -0.45818155   0.04086156 -19.24357228],[ -0.58138093  -0.06423604 -19.58544472],[ -0.57805298  -0.05648736 -19.57839954],[ -0.45880379   0.03315243 -19.47122273],[ -0.39106515   0.08407167 -19.41034172],[ -0.37864974   0.09340435 -19.3991832 ],[  1.55057699e-02   3.89691636e-01  -1.90449306e+01],[  0.02792118   0.39902432 -19.03377211],[  0.09565982   0.44994355 -18.9728911 ],[  0.33519166   0.63       -18.75760863],[  0.50636875   0.50132593 -18.60376092],[  0.43107763  -0.62782259 -17.29369019],[  0.1888743   -0.42755019 -17.0714371 ],[  0.18400243  -0.4215959  -17.0676722 ],[  0.14429533  -0.37306683 -17.03698727],[  0.13762222  -0.36491112 -17.03183041],[ -0.33044089   0.20714443 -16.67011967],[ -0.337114     0.21530014 -16.66496281],[ -0.3768211    0.26382922 -16.63427788],[ -0.63         0.57325841 -16.43862579],[ -0.58357331   0.63       -16.40274808],[ -0.33016854   0.32029476 -16.20692144],[ -0.2918833    0.27350345 -16.1773353 ],[ -0.28549364   0.26569415 -16.17239748],[  0.20391179  -0.33244546 -15.79419378],[  0.21030146  -0.34025475 -15.78925596],[  0.2485867   -0.38704606 -15.75966982],[  0.33486436  -0.49249255 -15.692996  ],[  0.39729215  -0.63       -15.63401223],[  0.63        -0.11742285 -15.41414246],[  0.2906732    0.63       -15.09353572],[  0.19401068   0.41708495 -15.00220589],[  0.16920618   0.36244899 -14.97876981],[  0.16507206   0.35334291 -14.97486376],[ -0.15735158  -0.35684798 -14.67022766],[ -0.1614857   -0.36595405 -14.66632161],[ -0.1862902   -0.42059002 -14.64288553],[ -0.28136144  -0.63       -14.5530592 ],[ -0.63         0.13793354 -14.22365441],[ -0.50648859   0.40998765 -14.1069569 ],[ -0.63         0.55743926 -14.0016451 ],[ -0.5692202   0.63      -13.9498213],[ -0.31906493   0.33135717 -13.73652683],[ -0.28043063   0.28523439 -13.70358536],[ -0.27398839   0.27754345 -13.69809239],[ -0.09308168   0.06157162 -13.54384259],[ -4.40016649e-03  -3.89975177e-01  -1.21407547e+01],[ -2.43279472e-03  -3.99992602e-01  -1.21096277e+01],[  9.33375626e-03  -4.59905296e-01  -1.19234614e+01],[  0.0427395   -0.63       -11.39492746],[  0.0774152   -0.45343896 -10.84630071],[  0.08992109  -0.38976172 -10.64843693],[  0.09203773  -0.37898424 -10.61494816],[ 0.22853415  0.31602554 -8.45534965],[ 0.23065079  0.32680302 -8.42186088],[ 0.24315668  0.39048026 -8.2239971 ],[ 0.25771272  0.46459644 -7.99369647],[ 0.29995149  0.48370655 -7.97308436],[ 0.55124398  0.53332276 -7.7885607 ],[ 0.62084537  0.63       -7.68620934],[ 0.63        0.6172841  -7.67274712],[ 0.56414673  0.52581304 -7.57590751],[ 0.34434309  0.30500465 -7.35464673],[ 0.30191738  0.26238502 -7.31193978],[ 0.29484354  0.25527884 -7.30481904],[-0.25393151 -0.29600471 -6.75240604],[-0.26100535 -0.30311089 -6.74528531],[-0.30343105 -0.34573053 -6.70257835],[-0.58640702 -0.63       -6.41772647],[-0.63       -0.58620775 -6.3738445 ],[-0.34702988 -0.30194414 -6.08899851],[-0.30457506 -0.25929526 -6.04626225],[-0.29749549 -0.25218333 -6.03913575],[-0.15516677 -0.109204   -5.89586349],[ 0.13200515  0.36698044 -5.56082189],[ 0.13726904  0.37570895 -5.55468055],[ 0.16875926  0.42792559 -5.51794111],[ 0.290624    0.63       -5.37576231],[ 0.63        0.06725148 -4.97981454],[ 0.57791102 -0.01912174 -4.91904267],[ 0.57859138 -0.11296632 -4.85985739],[ 0.63       -0.14194633 -4.89310384],[ 0.34784891 -0.30100023 -5.07557373],[ 0.0774403  -0.45343467 -5.25044963],[-0.19045417 -0.60445184 -5.42369961],[-0.19690288 -0.60202052 -5.49283411],[-0.63       -0.35273822 -5.74595101],[-0.40287832 -0.22201139 -5.87868875],[-0.35086664 -0.19207447 -5.90908618],[-0.34219771 -0.18708481 -5.9141526 ],[ 0.33365665  0.20192385 -6.30914521],[ 0.34232557  0.20691352 -6.31421163],[ 0.39433726  0.23685044 -6.34460905],[ 0.63        0.37249334 -6.48233849],[ 0.33187267  0.54408965 -6.65657439],[ 0.33176191  0.55540737 -6.65939341],[ 0.35624078  0.6197584  -6.63286186],[ 0.35644385  0.63       -6.63981381],[ 0.35829594  0.53659311 -6.70321795],[ 0.62394521  0.43305196 -6.71084091],[ 0.63        0.42948448 -6.71697125],[ 0.57992541  0.3999806  -6.76767066],[ 0.43524153  0.27312345 -6.55408541],[ 0.40479732  0.21849286 -6.48558475],[ 0.36903404  0.15431746 -6.40511597],[ 0.36279172  0.14311594 -6.3910705 ],[ 0.06914292 -0.38382191 -5.73034924],[ 0.0629006  -0.39502344 -5.71630378],[ 0.02713731 -0.45919883 -5.63583499],[-0.06804575 -0.63       -5.42166939],[-0.18424235 -0.42149111 -5.16022251],[-0.24138016 -0.31896022 -5.03166021],[-0.25439422 -0.29560714 -5.00237806],[-0.3852258  -0.06083652 -4.70800189],[-0.39823987 -0.03748344 -4.67871974],[-0.45537768  0.06504746 -4.55015744],[-0.63        0.37839834 -4.15725039],[-0.61637958  0.40283949 -4.12660393],[-0.60912152  0.39858602 -4.12720682],[-0.63        0.4798611  -4.08846234],[-0.59143132  0.63       -4.01688994],[-0.50886723  0.3085972  -3.86367468],[-0.4233727   0.46723233 -4.03347407],[-0.41102055  0.4715403  -3.95594544],[-0.22662072  0.49312937 -3.95100673],[-0.30909786  0.4098735  -3.71720242],[-0.30097447  0.51731257 -3.71931638],[-0.2985449   0.51515032 -3.71021913],[-0.27421258  0.48798204 -3.67600876],[-0.25465988  0.46592066 -3.63278359],[-0.47426598  0.63       -3.44727382],[-0.50079078  0.61018192 -3.42486729],[-0.58523961  0.6229826  -3.34153976],[-0.63        0.60078602 -3.35062851],[-0.54772318  0.55998512 -3.36733511],[-0.48935087  0.63       -3.20643175],[-0.47277515  0.6101182  -3.16074077],[-0.5568819   0.55745003 -3.17730721],[-0.63        0.52984643 -3.19741684],[-0.33076617  0.41687944 -3.27971495],[-0.28565336  0.36055812 -3.27377614],[-0.24814277  0.31372785 -3.26883812],[-0.24189099  0.30592278 -3.26801512],[ 0.24572888 -0.30284867 -3.20382319],[ 0.25198067 -0.31065374 -3.20300019],[ 0.28949125 -0.35748401 -3.19806217],[ 0.50777385 -0.63       -3.16932671],[ 0.53431921 -0.59685931 -3.16583219],[ 0.63       -0.59671114 -3.21999131],[ 0.29816688 -0.59619728 -3.407822  ],[ 0.27155226 -0.63       -3.34699242],[ 0.22844286 -0.57524758 -3.24846289],[ 0.35607719 -0.34207964 -2.98828197],[ 0.36809037 -0.35451727 -2.98197933],[ 0.63       -0.2242435  -2.74616558],[ 0.51571546 -0.16739841 -2.643268  ],[ 0.41537177 -0.19765195 -2.58321181],[ 0.33226662 -0.22270809 -2.53347298],[ 0.31688069 -0.22734694 -2.52426442],[-0.13840458 -0.3646151  -2.25177399],[-0.15379051 -0.36925395 -2.24256543],[-0.23689566 -0.39431009 -2.1928266 ],[-0.33287103 -0.42324659 -2.13538487],[-0.35706697 -0.42332019 -2.13618999],[-0.36766288 -0.39683532 -2.12012541],[-0.33296951 -0.31738195 -2.1672549 ],[-0.30657307 -0.25692986 -2.20311337],[-0.30208945 -0.24666164 -2.20920418],[-0.14683744  0.10889041 -2.42010757]
